year,event,discipline,gender,round_name,rank,athlete,country,score,points,start_date,end_date,scraped_at
2025,IFSC World Cup Bali 2025,Lead,Men,Semi-final,2.0,Yannick FLOHÉ,GER,35+,,2025-05-02,2025-05-04,2025-08-21T22:30:50.005134
2025,IFSC World Cup Bali 2025,Lead,Men,Semi-final,3.0,Alberto GINÉS LÓPEZ,ESP,33+,,2025-05-02,2025-05-04,2025-08-21T22:30:50.005134
2025,IFSC World Cup Bali 2025,Lead,Men,Semi-final,4.0,Neo SUZUKI,JPN,33+,,2025-05-02,2025-05-04,2025-08-21T22:30:50.005134
2025,IFSC World Cup Bali 2025,Lead,Men,Semi-final,5.0,Dohyun LEE,KOR,33+,,2025-05-02,2025-05-04,2025-08-21T22:30:50.005134
2025,IFSC World Cup Bali 2025,Lead,Men,Semi-final,6.0,Shion OMATA,JPN,33+,,2025-05-02,2025-05-04,2025-08-21T22:30:50.005134
2025,IFSC World Cup Bali 2025,Lead,Men,Semi-final,7.0,Muhammad RIZKY SYAHRAFLI SIMATUPANG,INA,33+,,2025-05-02,2025-05-04,2025-08-21T22:30:50.005134
2025,IFSC World Cup Bali 2025,Lead,Men,Semi-final,8.0,Max BERTONE,FRA,31+,,2025-05-02,2025-05-04,2025-08-21T22:30:50.005134
2025,IFSC World Cup Bali 2025,Lead,Men,Semi-final,9.0,Filip SCHENK,ITA,31+,,2025-05-02,2025-05-04,2025-08-21T22:30:50.005134
2025,IFSC World Cup Bali 2025,Lead,Men,Semi-final,10.0,Taisei HOMMA,JPN,30,,2025-05-02,2025-05-04,2025-08-21T22:30:50.005134
2025,IFSC World Cup Bali 2025,Lead,Men,Semi-final,11.0,Hiroto SHIMIZU,JPN,30,,2025-05-02,2025-05-04,2025-08-21T22:30:50.005134
2025,IFSC World Cup Bali 2025,Lead,Men,Semi-final,12.0,Hyunseung NOH,KOR,30,,2025-05-02,2025-05-04,2025-08-21T22:30:50.005134
2025,IFSC World Cup Bali 2025,Lead,Men,Semi-final,13.0,Jesse GRUPPER,USA,28+,,2025-05-02,2025-05-04,2025-08-21T22:30:50.005134
2025,IFSC World Cup Bali 2025,Lead,Men,Semi-final,14.0,Giovanni PLACCI,ITA,25+,,2025-05-02,2025-05-04,2025-08-21T22:30:50.005134
2025,IFSC World Cup Bali 2025,Lead,Men,Semi-final,15.0,Sascha LEHMANN,SUI,25,,2025-05-02,2025-05-04,2025-08-21T22:30:50.005134
2025,IFSC World Cup Bali 2025,Lead,Men,Semi-final,16.0,Sorato ANRAKU,JPN,24+,,2025-05-02,2025-05-04,2025-08-21T22:30:50.005134
2025,IFSC World Cup Bali 2025,Lead,Men,Semi-final,17.0,Putra TRI RAMADANI,INA,24+,,2025-05-02,2025-05-04,2025-08-21T22:30:50.005134
2025,IFSC World Cup Bali 2025,Lead,Men,Semi-final,18.0,Raviandi RAMADHAN,INA,24+,,2025-05-02,2025-05-04,2025-08-21T22:30:50.005134
2025,IFSC World Cup Bali 2025,Lead,Men,Semi-final,19.0,Victor GUILLERMIN,FRA,24+,,2025-05-02,2025-05-04,2025-08-21T22:30:50.005134
2025,IFSC World Cup Bali 2025,Lead,Men,Semi-final,20.0,Ties VANCRAEYNEST,BEL,24+,,2025-05-02,2025-05-04,2025-08-21T22:30:50.005134
2025,IFSC World Cup Bali 2025,Lead,Men,Semi-final,21.0,Jonas UTELLI,SUI,24,,2025-05-02,2025-05-04,2025-08-21T22:30:50.005134
2025,IFSC World Cup Bali 2025,Lead,Men,Semi-final,22.0,Martin STRANIK,CZE,24,,2025-05-02,2025-05-04,2025-08-21T22:30:50.005134
2025,IFSC World Cup Bali 2025,Lead,Men,Semi-final,23.0,Nino GRÜNENFELDER,SUI,21,,2025-05-02,2025-05-04,2025-08-21T22:30:50.005134
2025,IFSC World Cup Bali 2025,Lead,Men,Semi-final,24.0,Sebastian HALENKE,GER,17+,,2025-05-02,2025-05-04,2025-08-21T22:30:50.005134
2025,IFSC World Cup Bali 2025,Lead,Men,Final,1.0,Satone YOSHIDA,JPN,42,,2025-05-02,2025-05-04,2025-08-21T22:30:50.731009
2025,IFSC World Cup Bali 2025,Lead,Men,Final,2.0,Max BERTONE,FRA,41,,2025-05-02,2025-05-04,2025-08-21T22:30:50.731009
2025,IFSC World Cup Bali 2025,Lead,Men,Final,3.0,Alberto GINÉS LÓPEZ,ESP,39+,,2025-05-02,2025-05-04,2025-08-21T22:30:50.731009
2025,IFSC World Cup Bali 2025,Lead,Men,Final,4.0,Yannick FLOHÉ,GER,30+,,2025-05-02,2025-05-04,2025-08-21T22:30:50.731009
2025,IFSC World Cup Bali 2025,Lead,Men,Final,5.0,Dohyun LEE,KOR,30,,2025-05-02,2025-05-04,2025-08-21T22:30:50.731009
2025,IFSC World Cup Bali 2025,Lead,Men,Final,6.0,Neo SUZUKI,JPN,29+,,2025-05-02,2025-05-04,2025-08-21T22:30:50.731009
2025,IFSC World Cup Bali 2025,Lead,Men,Final,7.0,Shion OMATA,JPN,16+,,2025-05-02,2025-05-04,2025-08-21T22:30:50.731009
2025,IFSC World Cup Bali 2025,Lead,Men,Final,8.0,Muhammad RIZKY SYAHRAFLI SIMATUPANG,INA,12,,2025-05-02,2025-05-04,2025-08-21T22:30:50.731009
2025,IFSC World Cup Bali 2025,Lead,Women,Semi-final,1.0,Erin MCNEICE,GBR,TOP,,2025-05-02,2025-05-04,2025-08-21T22:30:51.634264
2025,IFSC World Cup Bali 2025,Lead,Women,Semi-final,2.0,Chaehyun SEO,KOR,TOP,,2025-05-02,2025-05-04,2025-08-21T22:30:51.634264
2025,IFSC World Cup Bali 2025,Lead,Women,Semi-final,3.0,Ai MORI,JPN,49,,2025-05-02,2025-05-04,2025-08-21T22:30:51.634264
2025,IFSC World Cup Bali 2025,Lead,Women,Semi-final,4.0,Laura ROGORA,ITA,48+,,2025-05-02,2025-05-04,2025-08-21T22:30:51.634264
2025,IFSC World Cup Bali 2025,Lead,Women,Semi-final,5.0,Flora OBLASSER,AUT,38,,2025-05-02,2025-05-04,2025-08-21T22:30:51.634264
2025,IFSC World Cup Bali 2025,Lead,Women,Semi-final,6.0,Rosa REKAR,SLO,37+,,2025-05-02,2025-05-04,2025-08-21T22:30:51.634264
2025,IFSC World Cup Bali 2025,Lead,Women,Semi-final,7.0,Mia KRAMPL,SLO,37+,,2025-05-02,2025-05-04,2025-08-21T22:30:51.634264
2025,IFSC World Cup Bali 2025,Lead,Women,Semi-final,8.0,Oceania MACKENZIE,AUS,37+,,2025-05-02,2025-05-04,2025-08-21T22:30:51.634264
2025,IFSC World Cup Bali 2025,Lead,Women,Semi-final,9.0,Hélène JANICOT,FRA,37+,,2025-05-02,2025-05-04,2025-08-21T22:30:51.634264
2025,IFSC World Cup Bali 2025,Lead,Women,Semi-final,10.0,Heloïse DOUMONT,BEL,37+,,2025-05-02,2025-05-04,2025-08-21T22:30:51.634264
2025,IFSC World Cup Bali 2025,Lead,Women,Semi-final,10.0,Mei KOTAKE,JPN,37+,,2025-05-02,2025-05-04,2025-08-21T22:30:51.634264
2025,IFSC World Cup Bali 2025,Lead,Women,Semi-final,12.0,Chaeyeong KIM,KOR,37+,,2025-05-02,2025-05-04,2025-08-21T22:30:51.634264
2025,IFSC World Cup Bali 2025,Lead,Women,Semi-final,13.0,Zhilu LUO,CHN,37+,,2025-05-02,2025-05-04,2025-08-21T22:30:51.634264
2025,IFSC World Cup Bali 2025,Lead,Women,Semi-final,14.0,Natsumi ODA,JPN,37+,,2025-05-02,2025-05-04,2025-08-21T22:30:51.634264
2025,IFSC World Cup Bali 2025,Lead,Women,Semi-final,15.0,Sara COPAR,SLO,35,,2025-05-02,2025-05-04,2025-08-21T22:30:51.634264
2025,IFSC World Cup Bali 2025,Lead,Women,Semi-final,16.0,Tereza SIRUCKOVA,CZE,33+,,2025-05-02,2025-05-04,2025-08-21T22:30:51.634264
2025,IFSC World Cup Bali 2025,Lead,Women,Semi-final,17.0,Ryu NAKAGAWA,JPN,32+,,2025-05-02,2025-05-04,2025-08-21T22:30:51.634264
2025,IFSC World Cup Bali 2025,Lead,Women,Semi-final,18.0,Michaela SMETANOVA,CZE,32+,,2025-05-02,2025-05-04,2025-08-21T22:30:51.634264
2025,IFSC World Cup Bali 2025,Lead,Women,Semi-final,19.0,Natsuki TANII,JPN,31+,,2025-05-02,2025-05-04,2025-08-21T22:30:51.634264
2025,IFSC World Cup Bali 2025,Lead,Women,Semi-final,20.0,Ilaria SCOLARIS,ITA,31+,,2025-05-02,2025-05-04,2025-08-21T22:30:51.634264
2025,IFSC World Cup Bali 2025,Lead,Women,Semi-final,21.0,Mashiro KUZUU,JPN,31+,,2025-05-02,2025-05-04,2025-08-21T22:30:51.634264
2025,IFSC World Cup Bali 2025,Lead,Women,Semi-final,22.0,Roxana WIENAND,GER,31+,,2025-05-02,2025-05-04,2025-08-21T22:30:51.634264
2025,IFSC World Cup Bali 2025,Lead,Women,Semi-final,23.0,Vita LUKAN,SLO,31+,,2025-05-02,2025-05-04,2025-08-21T22:30:51.634264
2025,IFSC World Cup Bali 2025,Lead,Women,Semi-final,24.0,Mattea PÖTZI,AUT,31,,2025-05-02,2025-05-04,2025-08-21T22:30:51.634264
2025,IFSC World Cup Bali 2025,Lead,Women,Semi-final,25.0,Anastasiia KOBETS,UKR,28+,,2025-05-02,2025-05-04,2025-08-21T22:30:51.634264
2025,IFSC World Cup Bali 2025,Lead,Women,Semi-final,26.0,Adriene Akiko CLARK,USA,28,,2025-05-02,2025-05-04,2025-08-21T22:30:51.634264
2025,IFSC World Cup Bali 2025,Lead,Women,Semi-final,27.0,Lynn VAN DER MEER,NED,27+,,2025-05-02,2025-05-04,2025-08-21T22:30:51.634264
2025,IFSC World Cup Bali 2025,Lead,Women,Final,1.0,Erin MCNEICE,GBR,TOP,,2025-05-02,2025-05-04,2025-08-21T22:30:52.363002
2025,IFSC World Cup Bali 2025,Lead,Women,Final,2.0,Chaehyun SEO,KOR,TOP,,2025-05-02,2025-05-04,2025-08-21T22:30:52.363002
2025,IFSC World Cup Bali 2025,Lead,Women,Final,3.0,Ai MORI,JPN,45,,2025-05-02,2025-05-04,2025-08-21T22:30:52.363002
2025,IFSC World Cup Bali 2025,Lead,Women,Final,4.0,Laura ROGORA,ITA,42+,,2025-05-02,2025-05-04,2025-08-21T22:30:52.363002
2025,IFSC World Cup Bali 2025,Lead,Women,Final,5.0,Oceania MACKENZIE,AUS,39+,,2025-05-02,2025-05-04,2025-08-21T22:30:52.363002
2025,IFSC World Cup Bali 2025,Lead,Women,Final,6.0,Flora OBLASSER,AUT,37+,,2025-05-02,2025-05-04,2025-08-21T22:30:52.363002
2025,IFSC World Cup Bali 2025,Lead,Women,Final,7.0,Mia KRAMPL,SLO,34+,,2025-05-02,2025-05-04,2025-08-21T22:30:52.363002
2025,IFSC World Cup Bali 2025,Lead,Women,Final,8.0,Rosa REKAR,SLO,31+,,2025-05-02,2025-05-04,2025-08-21T22:30:52.363002
2025,IFSC World Cup Bali 2025,Speed,Men,Final,1.0,Samuel WATSON,USA,4.64 (WR) (PaR),,2025-05-02,2025-05-04,2025-08-21T22:30:53.257414
2025,IFSC World Cup Bali 2025,Speed,Men,Final,2.0,Ryo OMASA,JPN,FALSE START,,2025-05-02,2025-05-04,2025-08-21T22:30:53.258407
2025,IFSC World Cup Bali 2025,Speed,Men,Final,3.0,Kiromal KATIBIN,INA,4.81,,2025-05-02,2025-05-04,2025-08-21T22:30:53.258407
2025,IFSC World Cup Bali 2025,Speed,Men,Final,4.0,Raharjati NURSAMSA,INA,6.64,,2025-05-02,2025-05-04,2025-08-21T22:30:53.258407
2025,IFSC World Cup Bali 2025,Speed,Men,Final,5.0,Jianguo LONG,CHN,4.89,,2025-05-02,2025-05-04,2025-08-21T22:30:53.258407
2025,IFSC World Cup Bali 2025,Speed,Men,Final,6.0,Shouhong CHU,CHN,4.94,,2025-05-02,2025-05-04,2025-08-21T22:30:53.258407
2025,IFSC World Cup Bali 2025,Speed,Men,Final,7.0,Veddriq LEONARDO,INA,4.97,,2025-05-02,2025-05-04,2025-08-21T22:30:53.258407
2025,IFSC World Cup Bali 2025,Speed,Men,Final,8.0,Shuto FUJINO,JPN,5.17 (5.08),,2025-05-02,2025-05-04,2025-08-21T22:30:53.258407
2025,IFSC World Cup Bali 2025,Speed,Men,Final,9.0,Hryhorii ILCHYSHYN,UKR,5.18 (5.12),,2025-05-02,2025-05-04,2025-08-21T22:30:53.258407
2025,IFSC World Cup Bali 2025,Speed,Men,Final,10.0,Yaroslav TKACH,UKR,5.12,,2025-05-02,2025-05-04,2025-08-21T22:30:53.258407
2025,IFSC World Cup Bali 2025,Speed,Men,Final,11.0,Amir MAIMURATOV,KAZ,FALL (5.16),,2025-05-02,2025-05-04,2025-08-21T22:30:53.258407
2025,IFSC World Cup Bali 2025,Speed,Men,Final,12.0,Antasyafi ROBBY AL HILMI,INA,5.21,,2025-05-02,2025-05-04,2025-08-21T22:30:53.258407
2025,IFSC World Cup Bali 2025,Speed,Men,Final,13.0,Kostiantyn PAVLENKO,UKR,6.08 (5.22),,2025-05-02,2025-05-04,2025-08-21T22:30:53.258407
2025,IFSC World Cup Bali 2025,Speed,Men,Final,14.0,Zechuan SHI,CHN,6.62 (5.26),,2025-05-02,2025-05-04,2025-08-21T22:30:53.258407
2025,IFSC World Cup Bali 2025,Speed,Men,Final,15.0,Beknur ALTYNBEKOV,KAZ,5.36 (5.26),,2025-05-02,2025-05-04,2025-08-21T22:30:53.258407
2025,IFSC World Cup Bali 2025,Speed,Men,Final,16.0,Pierre REBREYEND,FRA,5.32 (5.26),,2025-05-02,2025-05-04,2025-08-21T22:30:53.258407
2025,IFSC World Cup Bali 2025,Speed,Women,Final,1.0,Aleksandra MIROSLAW,POL,6.37,,2025-05-02,2025-05-04,2025-08-21T22:30:54.158170
2025,IFSC World Cup Bali 2025,Speed,Women,Final,2.0,Yafei ZHOU,CHN,8.12,,2025-05-02,2025-05-04,2025-08-21T22:30:54.158170
2025,IFSC World Cup Bali 2025,Speed,Women,Final,3.0,Adi Asih KADEK,INA,7.27,,2025-05-02,2025-05-04,2025-08-21T22:30:54.158170
2025,IFSC World Cup Bali 2025,Speed,Women,Final,4.0,Jimin JEONG,KOR,9.00,,2025-05-02,2025-05-04,2025-08-21T22:30:54.158170
2025,IFSC World Cup Bali 2025,Speed,Women,Final,5.0,Desak MADE RITA KUSUMA DEWI,INA,9.17 (6.42),,2025-05-02,2025-05-04,2025-08-21T22:30:54.158170
2025,IFSC World Cup Bali 2025,Speed,Women,Final,6.0,Lijuan DENG,CHN,6.95 (6.64),,2025-05-02,2025-05-04,2025-08-21T22:30:54.158170
2025,IFSC World Cup Bali 2025,Speed,Women,Final,7.0,Hanareum SUNG,KOR,7.28 (7.23),,2025-05-02,2025-05-04,2025-08-21T22:30:54.158170
2025,IFSC World Cup Bali 2025,Speed,Women,Final,8.0,Susan NURHIDAYAH,INA,FALL (7.33),,2025-05-02,2025-05-04,2025-08-21T22:30:54.158170
2025,IFSC World Cup Bali 2025,Speed,Women,Final,9.0,Natalia KALUCKA,POL,7.74 (6.59),,2025-05-02,2025-05-04,2025-08-21T22:30:54.158170
2025,IFSC World Cup Bali 2025,Speed,Women,Final,10.0,Mengli ZHANG,CHN,7.35 (7.04),,2025-05-02,2025-05-04,2025-08-21T22:30:54.158170
2025,IFSC World Cup Bali 2025,Speed,Women,Final,11.0,Leslie Adriana ROMERO PÉREZ,ESP,FALL (7.20),,2025-05-02,2025-05-04,2025-08-21T22:30:54.158170
2025,IFSC World Cup Bali 2025,Speed,Women,Final,12.0,Patrycja CHUDZIAK,POL,FALL (7.26),,2025-05-02,2025-05-04,2025-08-21T22:30:54.158170
2025,IFSC World Cup Bali 2025,Speed,Women,Final,13.0,Capucine VIGLIONE,FRA,7.29,,2025-05-02,2025-05-04,2025-08-21T22:30:54.158170
2025,IFSC World Cup Bali 2025,Speed,Women,Final,14.0,Alivany VER KHADIJAH,INA,7.34 (7.30),,2025-05-02,2025-05-04,2025-08-21T22:30:54.158170
2025,IFSC World Cup Bali 2025,Speed,Women,Final,15.0,Sophia CURCIO,USA,8.64 (7.33),,2025-05-02,2025-05-04,2025-08-21T22:30:54.158170
2025,IFSC World Cup Bali 2025,Speed,Women,Final,16.0,Isis ROTHFORK,USA,FALL (7.36),,2025-05-02,2025-05-04,2025-08-21T22:30:54.158170
2025,IFSC World Cup Curitiba 2025,Boulder,Men,Semi-final,1.0,Sorato ANRAKU,JPN,99.6,,2025-05-16,2025-05-18,2025-08-21T22:30:55.485964
2025,IFSC World Cup Curitiba 2025,Boulder,Men,Semi-final,2.0,Tomoa NARASAKI,JPN,84.9,,2025-05-16,2025-05-18,2025-08-21T22:30:55.485964
2025,IFSC World Cup Curitiba 2025,Boulder,Men,Semi-final,3.0,Mejdi SCHALCK,FRA,83.9,,2025-05-16,2025-05-18,2025-08-21T22:30:55.485964
2025,IFSC World Cup Curitiba 2025,Boulder,Men,Semi-final,4.0,Jan-Luca POSCH,AUT,68.5,,2025-05-16,2025-05-18,2025-08-21T22:30:55.485964
2025,IFSC World Cup Curitiba 2025,Boulder,Men,Semi-final,5.0,Anze PEHARC,SLO,59.4,,2025-05-16,2025-05-18,2025-08-21T22:30:55.485964
2025,IFSC World Cup Curitiba 2025,Boulder,Men,Semi-final,6.0,Sohta AMAGASA,JPN,59.2,,2025-05-16,2025-05-18,2025-08-21T22:30:55.485964
2025,IFSC World Cup Curitiba 2025,Boulder,Men,Semi-final,7.0,Yuji FUJIWAKI,JPN,58.9,,2025-05-16,2025-05-18,2025-08-21T22:30:55.485964
2025,IFSC World Cup Curitiba 2025,Boulder,Men,Semi-final,8.0,Paul JENFT,FRA,54.9,,2025-05-16,2025-05-18,2025-08-21T22:30:55.485964
2025,IFSC World Cup Curitiba 2025,Boulder,Men,Semi-final,9.0,Meichi NARASAKI,JPN,54.1,,2025-05-16,2025-05-18,2025-08-21T22:30:55.485964
2025,IFSC World Cup Curitiba 2025,Boulder,Men,Semi-final,10.0,Adrien LEMAIRE,FRA,44.4,,2025-05-16,2025-05-18,2025-08-21T22:30:55.485964
2025,IFSC World Cup Curitiba 2025,Boulder,Men,Semi-final,11.0,Julian WIMMER,AUT,44.4,,2025-05-16,2025-05-18,2025-08-21T22:30:55.485964
2025,IFSC World Cup Curitiba 2025,Boulder,Men,Semi-final,12.0,Jongwon CHON,KOR,34.8,,2025-05-16,2025-05-18,2025-08-21T22:30:55.485964
2025,IFSC World Cup Curitiba 2025,Boulder,Men,Semi-final,13.0,Nicolas COLLIN,BEL,34.7,,2025-05-16,2025-05-18,2025-08-21T22:30:55.485964
2025,IFSC World Cup Curitiba 2025,Boulder,Men,Semi-final,14.0,Thomas LEMAGNER,FRA,34.3,,2025-05-16,2025-05-18,2025-08-21T22:30:55.485964
2025,IFSC World Cup Curitiba 2025,Boulder,Men,Semi-final,15.0,Hannes VAN DUYSEN,BEL,29.7,,2025-05-16,2025-05-18,2025-08-21T22:30:55.485964
2025,IFSC World Cup Curitiba 2025,Boulder,Men,Semi-final,16.0,Elias ARRIAGADA KRÜGER,GER,29.5,,2025-05-16,2025-05-18,2025-08-21T22:30:55.485964
2025,IFSC World Cup Curitiba 2025,Boulder,Men,Semi-final,17.0,Nicolò SARTIRANA,ITA,19.9,,2025-05-16,2025-05-18,2025-08-21T22:30:55.485964
2025,IFSC World Cup Curitiba 2025,Boulder,Men,Semi-final,18.0,Julien CLÉMENCE,SUI,19.8,,2025-05-16,2025-05-18,2025-08-21T22:30:55.485964
2025,IFSC World Cup Curitiba 2025,Boulder,Men,Semi-final,19.0,Ido FIDEL,ISR,19.8,,2025-05-16,2025-05-18,2025-08-21T22:30:55.485964
2025,IFSC World Cup Curitiba 2025,Boulder,Men,Semi-final,20.0,Lasse VON FREIER,GER,19.7,,2025-05-16,2025-05-18,2025-08-21T22:30:55.485964
2025,IFSC World Cup Curitiba 2025,Boulder,Men,Semi-final,21.0,Lucas TRANDAFIR,GER,19.7,,2025-05-16,2025-05-18,2025-08-21T22:30:55.485964
2025,IFSC World Cup Curitiba 2025,Boulder,Men,Semi-final,22.0,Rei SUGIMOTO,JPN,19.6,,2025-05-16,2025-05-18,2025-08-21T22:30:55.485964
2025,IFSC World Cup Curitiba 2025,Boulder,Men,Semi-final,23.0,Tim WÜRTHNER,GER,9.8,,2025-05-16,2025-05-18,2025-08-21T22:30:55.485964
2025,IFSC World Cup Curitiba 2025,Boulder,Men,Semi-final,24.0,Max KLEESATTEL,GER,9.6,,2025-05-16,2025-05-18,2025-08-21T22:30:55.485964
2025,IFSC World Cup Curitiba 2025,Boulder,Men,Semi-final,25.0,Leo FAVOT,FRA,0,,2025-05-16,2025-05-18,2025-08-21T22:30:55.485964
2025,IFSC World Cup Curitiba 2025,Boulder,Men,Final,1.0,Sorato ANRAKU,JPN,69.7,,2025-05-16,2025-05-18,2025-08-21T22:30:56.229707
2025,IFSC World Cup Curitiba 2025,Boulder,Men,Final,2.0,Mejdi SCHALCK,FRA,58.9,,2025-05-16,2025-05-18,2025-08-21T22:30:56.229707
2025,IFSC World Cup Curitiba 2025,Boulder,Men,Final,3.0,Tomoa NARASAKI,JPN,39.0,,2025-05-16,2025-05-18,2025-08-21T22:30:56.229707
2025,IFSC World Cup Curitiba 2025,Boulder,Men,Final,4.0,Sohta AMAGASA,JPN,29.5,,2025-05-16,2025-05-18,2025-08-21T22:30:56.229707
2025,IFSC World Cup Curitiba 2025,Boulder,Men,Final,5.0,Yuji FUJIWAKI,JPN,19.6,,2025-05-16,2025-05-18,2025-08-21T22:30:56.229707
2025,IFSC World Cup Curitiba 2025,Boulder,Men,Final,6.0,Anze PEHARC,SLO,19.3,,2025-05-16,2025-05-18,2025-08-21T22:30:56.229707
2025,IFSC World Cup Curitiba 2025,Boulder,Men,Final,7.0,Paul JENFT,FRA,19.2,,2025-05-16,2025-05-18,2025-08-21T22:30:56.229707
2025,IFSC World Cup Curitiba 2025,Boulder,Men,Final,8.0,Jan-Luca POSCH,AUT,9.3,,2025-05-16,2025-05-18,2025-08-21T22:30:56.229707
2025,IFSC World Cup Curitiba 2025,Boulder,Women,Semi-final,1.0,Melody SEKIKAWA,JPN,84.4,,2025-05-16,2025-05-18,2025-08-21T22:30:57.130778
2025,IFSC World Cup Curitiba 2025,Boulder,Women,Semi-final,2.0,Camilla MORONI,ITA,69.7,,2025-05-16,2025-05-18,2025-08-21T22:30:57.130778
2025,IFSC World Cup Curitiba 2025,Boulder,Women,Semi-final,3.0,Naïlé MEIGNAN,FRA,69.5,,2025-05-16,2025-05-18,2025-08-21T22:30:57.130778
2025,IFSC World Cup Curitiba 2025,Boulder,Women,Semi-final,4.0,Anon MATSUFUJI,JPN,69.5,,2025-05-16,2025-05-18,2025-08-21T22:30:57.130778
2025,IFSC World Cup Curitiba 2025,Boulder,Women,Semi-final,5.0,Futaba ITO,JPN,69.4,,2025-05-16,2025-05-18,2025-08-21T22:30:57.130778
2025,IFSC World Cup Curitiba 2025,Boulder,Women,Semi-final,6.0,Oriane BERTONE,FRA,69.3,,2025-05-16,2025-05-18,2025-08-21T22:30:57.130778
2025,IFSC World Cup Curitiba 2025,Boulder,Women,Semi-final,7.0,Mao NAKAMURA,JPN,68.8,,2025-05-16,2025-05-18,2025-08-21T22:30:57.130778
2025,IFSC World Cup Curitiba 2025,Boulder,Women,Semi-final,8.0,Nekaia SANDERS,USA,44.6,,2025-05-16,2025-05-18,2025-08-21T22:30:57.130778
2025,IFSC World Cup Curitiba 2025,Boulder,Women,Semi-final,9.0,Cloe COSCOY,USA,44.4,,2025-05-16,2025-05-18,2025-08-21T22:30:57.130778
2025,IFSC World Cup Curitiba 2025,Boulder,Women,Semi-final,10.0,Giorgia TESIO,ITA,44.2,,2025-05-16,2025-05-18,2025-08-21T22:30:57.130778
2025,IFSC World Cup Curitiba 2025,Boulder,Women,Semi-final,11.0,Madison RICHARDSON,CAN,39.8,,2025-05-16,2025-05-18,2025-08-21T22:30:57.130778
2025,IFSC World Cup Curitiba 2025,Boulder,Women,Semi-final,12.0,Afra HÖNIG,GER,39.3,,2025-05-16,2025-05-18,2025-08-21T22:30:57.130778
2025,IFSC World Cup Curitiba 2025,Boulder,Women,Semi-final,13.0,Kyra CONDIE,USA,39.2,,2025-05-16,2025-05-18,2025-08-21T22:30:57.130778
2025,IFSC World Cup Curitiba 2025,Boulder,Women,Semi-final,14.0,Agathe CALLIET,FRA,34.8,,2025-05-16,2025-05-18,2025-08-21T22:30:57.130778
2025,IFSC World Cup Curitiba 2025,Boulder,Women,Semi-final,15.0,Zélia AVEZOU,FRA,29.9,,2025-05-16,2025-05-18,2025-08-21T22:30:57.130778
2025,IFSC World Cup Curitiba 2025,Boulder,Women,Semi-final,16.0,Chloe CAULIER,BEL,29.7,,2025-05-16,2025-05-18,2025-08-21T22:30:57.130778
2025,IFSC World Cup Curitiba 2025,Boulder,Women,Semi-final,17.0,Sandra LETTNER,AUT,29.7,,2025-05-16,2025-05-18,2025-08-21T22:30:57.130778
2025,IFSC World Cup Curitiba 2025,Boulder,Women,Semi-final,18.0,Zoe PEETERMANS,GBR,29.7,,2025-05-16,2025-05-18,2025-08-21T22:30:57.130778
2025,IFSC World Cup Curitiba 2025,Boulder,Women,Semi-final,19.0,Mashiro KUZUU,JPN,29.4,,2025-05-16,2025-05-18,2025-08-21T22:30:57.130778
2025,IFSC World Cup Curitiba 2025,Boulder,Women,Semi-final,20.0,Katja DEBEVEC,SLO,20.0,,2025-05-16,2025-05-18,2025-08-21T22:30:57.130778
2025,IFSC World Cup Curitiba 2025,Boulder,Women,Semi-final,21.0,Helen GILLETT,USA,19.8,,2025-05-16,2025-05-18,2025-08-21T22:30:57.130778
2025,IFSC World Cup Curitiba 2025,Boulder,Women,Semi-final,22.0,Giulia MEDICI,ITA,19.6,,2025-05-16,2025-05-18,2025-08-21T22:30:57.130778
2025,IFSC World Cup Curitiba 2025,Boulder,Women,Semi-final,23.0,Alma BESTVATER,GER,19.5,,2025-05-16,2025-05-18,2025-08-21T22:30:57.130778
2025,IFSC World Cup Curitiba 2025,Boulder,Women,Semi-final,24.0,Sofya YOKOYAMA,SUI,9.8,,2025-05-16,2025-05-18,2025-08-21T22:30:57.130778
2025,IFSC World Cup Curitiba 2025,Boulder,Women,Final,1.0,Naïlé MEIGNAN,FRA,99.6,,2025-05-16,2025-05-18,2025-08-21T22:30:57.900996
2025,IFSC World Cup Curitiba 2025,Boulder,Women,Final,2.0,Oriane BERTONE,FRA,99.5,,2025-05-16,2025-05-18,2025-08-21T22:30:57.900996
2025,IFSC World Cup Curitiba 2025,Boulder,Women,Final,3.0,Camilla MORONI,ITA,83.8,,2025-05-16,2025-05-18,2025-08-21T22:30:57.900996
2025,IFSC World Cup Curitiba 2025,Boulder,Women,Final,4.0,Mao NAKAMURA,JPN,69.7,,2025-05-16,2025-05-18,2025-08-21T22:30:57.900996
2025,IFSC World Cup Curitiba 2025,Boulder,Women,Final,5.0,Melody SEKIKAWA,JPN,69.5,,2025-05-16,2025-05-18,2025-08-21T22:30:57.900996
2025,IFSC World Cup Curitiba 2025,Boulder,Women,Final,6.0,Futaba ITO,JPN,69.4,,2025-05-16,2025-05-18,2025-08-21T22:30:57.900996
2025,IFSC World Cup Curitiba 2025,Boulder,Women,Final,7.0,Anon MATSUFUJI,JPN,49.5,,2025-05-16,2025-05-18,2025-08-21T22:30:57.900996
2025,IFSC World Cup Curitiba 2025,Boulder,Women,Final,8.0,Nekaia SANDERS,USA,34.8,,2025-05-16,2025-05-18,2025-08-21T22:30:57.900996
