year,event,discipline,gender,round_type,round_name,rank,athlete,country,score,points,start_date,end_date,scraped_at
2025,IFSC World Cup Denver 2025,Speed,Men,Qualification,Qualification,8.0,Michael HOM,USA,5.099,,2025-05-31,2025-06-01,2025-08-22T11:52:56.884852
2025,IFSC World Cup Denver 2025,Speed,Men,Qualification,Qualification,9.0,Beknur ALTYNBEKOV,KAZ,5.11,,2025-05-31,2025-06-01,2025-08-22T11:52:56.884852
2025,IFSC World Cup Denver 2025,Speed,Men,Qualification,Qualification,10.0,Xu LI,CHN,5.12,,2025-05-31,2025-06-01,2025-08-22T11:52:56.884852
2025,IFSC World Cup Denver 2025,Speed,Men,Qualification,Qualification,11.0,Matteo ZURLONI,ITA,5.15,,2025-05-31,2025-06-01,2025-08-22T11:52:56.884852
2025,IFSC World Cup Denver 2025,Speed,Men,Qualification,Qualification,12.0,Ryo OMASA,JPN,5.16,,2025-05-31,2025-06-01,2025-08-22T11:52:56.884852
2025,IFSC World Cup Denver 2025,Speed,Men,Qualification,Qualification,13.0,Erik NOYA CARDONA,ESP,5.19,,2025-05-31,2025-06-01,2025-08-22T11:52:56.884852
2025,IFSC World Cup Denver 2025,Speed,Men,Qualification,Qualification,14.0,Luca ROBBIATI,ITA,5.21,,2025-05-31,2025-06-01,2025-08-22T11:52:56.884852
2025,IFSC World Cup Denver 2025,Speed,Men,Qualification,Qualification,15.0,Jie YANG,CHN,5.22,,2025-05-31,2025-06-01,2025-08-22T11:52:56.884852
2025,IFSC World Cup Denver 2025,Speed,Men,Qualification,Qualification,16.0,Alessandro BOULOS,ITA,5.245,,2025-05-31,2025-06-01,2025-08-22T11:52:56.884852
2025,IFSC World Cup Denver 2025,Speed,Men,Qualification,Qualification,17.0,Merritt ERNSBERGER,USA,5.247,,2025-05-31,2025-06-01,2025-08-22T11:52:56.884852
2025,IFSC World Cup Denver 2025,Speed,Men,Qualification,Qualification,18.0,Gian Luca ZODDA,ITA,5.252,,2025-05-31,2025-06-01,2025-08-22T11:52:56.884852
2025,IFSC World Cup Denver 2025,Speed,Men,Qualification,Qualification,19.0,Aodhan UMLAUF,GER,5.255,,2025-05-31,2025-06-01,2025-08-22T11:52:56.884852
2025,IFSC World Cup Denver 2025,Speed,Men,Qualification,Qualification,20.0,Ludovico FOSSALI,ITA,5.258,,2025-05-31,2025-06-01,2025-08-22T11:52:56.884852
2025,IFSC World Cup Denver 2025,Speed,Men,Qualification,Qualification,21.0,Yaroslav TKACH,UKR,5.27,,2025-05-31,2025-06-01,2025-08-22T11:52:56.884852
2025,IFSC World Cup Denver 2025,Speed,Men,Qualification,Qualification,22.0,Sebastian LUCKE,GER,5.28,,2025-05-31,2025-06-01,2025-08-22T11:52:56.884852
2025,IFSC World Cup Denver 2025,Speed,Men,Qualification,Qualification,23.0,Julian DAVID,NZL,5.306,,2025-05-31,2025-06-01,2025-08-22T11:52:56.884852
2025,IFSC World Cup Denver 2025,Speed,Men,Qualification,Qualification,24.0,Alfian MUHAMMAD FAJRI,INA,5.309,,2025-05-31,2025-06-01,2025-08-22T11:52:56.884852
2025,IFSC World Cup Denver 2025,Speed,Men,Qualification,Qualification,25.0,Kevin AMON,AUT,5.31,,2025-05-31,2025-06-01,2025-08-22T11:52:56.884852
2025,IFSC World Cup Denver 2025,Speed,Men,Qualification,Qualification,26.0,Damir TOKTAROV,KAZ,5.331,,2025-05-31,2025-06-01,2025-08-22T11:52:56.884852
2025,IFSC World Cup Denver 2025,Speed,Men,Qualification,Qualification,27.0,Yongjun JUNG,KOR,5.332,,2025-05-31,2025-06-01,2025-08-22T11:52:56.884852
2025,IFSC World Cup Denver 2025,Speed,Men,Qualification,Qualification,28.0,Carlos Felipe GRANJA LOPEZ,ECU,5.357,,2025-05-31,2025-06-01,2025-08-22T11:52:56.884852
2025,IFSC World Cup Denver 2025,Speed,Men,Qualification,Qualification,29.0,Ethan PITCHER,CAN,5.359,,2025-05-31,2025-06-01,2025-08-22T11:52:56.884852
2025,IFSC World Cup Denver 2025,Speed,Men,Qualification,Qualification,30.0,Ben JENNINGS,USA,5.37,,2025-05-31,2025-06-01,2025-08-22T11:52:56.884852
2025,IFSC World Cup Denver 2025,Speed,Men,Qualification,Qualification,31.0,Logan SCHLECHT,USA,5.38,,2025-05-31,2025-06-01,2025-08-22T11:52:56.884852
2025,IFSC World Cup Denver 2025,Speed,Men,Qualification,Qualification,32.0,Dingfeng ZHANG,CHN,5.41,,2025-05-31,2025-06-01,2025-08-22T11:52:56.884852
2025,IFSC World Cup Denver 2025,Speed,Men,Qualification,Qualification,33.0,Noah BRATSCHI,USA,5.46,,2025-05-31,2025-06-01,2025-08-22T11:52:56.884852
2025,IFSC World Cup Denver 2025,Speed,Men,Qualification,Qualification,34.0,Alisher MURAT,KAZ,5.49,,2025-05-31,2025-06-01,2025-08-22T11:52:56.884852
2025,IFSC World Cup Denver 2025,Speed,Men,Qualification,Qualification,35.0,Aidan GODDARD,USA,5.50,,2025-05-31,2025-06-01,2025-08-22T11:52:56.884852
2025,IFSC World Cup Denver 2025,Speed,Men,Qualification,Qualification,36.0,Paolo RIVADENEIRA,ECU,5.51,,2025-05-31,2025-06-01,2025-08-22T11:52:56.884852
2025,IFSC World Cup Denver 2025,Speed,Men,Qualification,Qualification,37.0,Zaden ROGERS,USA,5.56,,2025-05-31,2025-06-01,2025-08-22T11:52:56.884852
2025,IFSC World Cup Denver 2025,Speed,Men,Qualification,Qualification,38.0,Zechuan SHI,CHN,5.69,,2025-05-31,2025-06-01,2025-08-22T11:52:56.884852
2025,IFSC World Cup Denver 2025,Speed,Men,Qualification,Qualification,39.0,Junwoo LEE,KOR,5.74,,2025-05-31,2025-06-01,2025-08-22T11:52:56.885852
2025,IFSC World Cup Denver 2025,Speed,Men,Qualification,Qualification,40.0,Tobias PLANGGER,AUT,5.80,,2025-05-31,2025-06-01,2025-08-22T11:52:56.885852
2025,IFSC World Cup Denver 2025,Speed,Men,Qualification,Qualification,41.0,Nasser ABU ERGEEB,KUW,5.88,,2025-05-31,2025-06-01,2025-08-22T11:52:56.885852
2025,IFSC World Cup Denver 2025,Speed,Men,Qualification,Qualification,42.0,Shuto FUJINO,JPN,5.90,,2025-05-31,2025-06-01,2025-08-22T11:52:56.885852
2025,IFSC World Cup Denver 2025,Speed,Men,Qualification,Qualification,43.0,Lawrence BOGESCHDORFER,AUT,5.92,,2025-05-31,2025-06-01,2025-08-22T11:52:56.885852
2025,IFSC World Cup Denver 2025,Speed,Men,Qualification,Qualification,44.0,Luke TURNER,GBR,6.09,,2025-05-31,2025-06-01,2025-08-22T11:52:56.885852
2025,IFSC World Cup Denver 2025,Speed,Men,Qualification,Qualification,45.0,Zhandos KALIBAY,KAZ,6.19,,2025-05-31,2025-06-01,2025-08-22T11:52:56.885852
2025,IFSC World Cup Denver 2025,Speed,Men,Qualification,Qualification,46.0,Andrew GOODALL,GBR,6.23,,2025-05-31,2025-06-01,2025-08-22T11:52:56.885852
2025,IFSC World Cup Denver 2025,Speed,Men,Qualification,Qualification,47.0,Braeden BOSSERT,CAN,6.25,,2025-05-31,2025-06-01,2025-08-22T11:52:56.885852
2025,IFSC World Cup Denver 2025,Speed,Men,Qualification,Qualification,48.0,Pedro EGG,BRA,6.43,,2025-05-31,2025-06-01,2025-08-22T11:52:56.885852
2025,IFSC World Cup Denver 2025,Speed,Men,Qualification,Qualification,49.0,Taede MAI,USA,6.81,,2025-05-31,2025-06-01,2025-08-22T11:52:56.885852
2025,IFSC World Cup Denver 2025,Speed,Men,Qualification,Qualification,50.0,Dongjun KIM,KOR,6.82,,2025-05-31,2025-06-01,2025-08-22T11:52:56.885852
2025,IFSC World Cup Denver 2025,Speed,Men,Qualification,Qualification,51.0,Linus BADER,GER,7.98,,2025-05-31,2025-06-01,2025-08-22T11:52:56.885852
2025,IFSC World Cup Denver 2025,Speed,Men,Final,Final,1.0,Kiromal KATIBIN,INA,- (4.83),,2025-05-31,2025-06-01,2025-08-22T11:52:57.645702
2025,IFSC World Cup Denver 2025,Speed,Men,Final,Final,2.0,Zach HAMMER,USA,- (4.88),,2025-05-31,2025-06-01,2025-08-22T11:52:57.646703
2025,IFSC World Cup Denver 2025,Speed,Men,Final,Final,3.0,Samuel WATSON,USA,- (4.89),,2025-05-31,2025-06-01,2025-08-22T11:52:57.646703
2025,IFSC World Cup Denver 2025,Speed,Men,Final,Final,4.0,Shouhong CHU,CHN,- (4.90),,2025-05-31,2025-06-01,2025-08-22T11:52:57.646703
2025,IFSC World Cup Denver 2025,Speed,Men,Final,Final,5.0,Leander CARMANNS,GER,- (5.00),,2025-05-31,2025-06-01,2025-08-22T11:52:57.646703
2025,IFSC World Cup Denver 2025,Speed,Men,Final,Final,6.0,Amir MAIMURATOV,KAZ,- (5.04),,2025-05-31,2025-06-01,2025-08-22T11:52:57.646703
2025,IFSC World Cup Denver 2025,Speed,Men,Final,Final,7.0,Michael HOM,USA,- (5.08),,2025-05-31,2025-06-01,2025-08-22T11:52:57.646703
2025,IFSC World Cup Denver 2025,Speed,Men,Final,Final,8.0,Ryo OMASA,JPN,- (5.16),,2025-05-31,2025-06-01,2025-08-22T11:52:57.646703
2025,IFSC World Cup Denver 2025,Speed,Men,Final,Final,9.0,Jianguo LONG,CHN,FALSE START (5.03),,2025-05-31,2025-06-01,2025-08-22T11:52:57.646703
2025,IFSC World Cup Denver 2025,Speed,Men,Final,Final,10.0,Jie YANG,CHN,5.08,,2025-05-31,2025-06-01,2025-08-22T11:52:57.646703
2025,IFSC World Cup Denver 2025,Speed,Men,Final,Final,11.0,Beknur ALTYNBEKOV,KAZ,5.40 (5.11),,2025-05-31,2025-06-01,2025-08-22T11:52:57.646703
2025,IFSC World Cup Denver 2025,Speed,Men,Final,Final,12.0,Xu LI,CHN,5.16 (5.12),,2025-05-31,2025-06-01,2025-08-22T11:52:57.646703
2025,IFSC World Cup Denver 2025,Speed,Men,Final,Final,13.0,Matteo ZURLONI,ITA,FALL (5.15),,2025-05-31,2025-06-01,2025-08-22T11:52:57.646703
2025,IFSC World Cup Denver 2025,Speed,Men,Final,Final,14.0,Erik NOYA CARDONA,ESP,FALSE START (5.19),,2025-05-31,2025-06-01,2025-08-22T11:52:57.646703
2025,IFSC World Cup Denver 2025,Speed,Men,Final,Final,15.0,Luca ROBBIATI,ITA,6.89 (5.21),,2025-05-31,2025-06-01,2025-08-22T11:52:57.646703
2025,IFSC World Cup Denver 2025,Speed,Men,Final,Final,16.0,Alessandro BOULOS,ITA,5.30 (5.24),,2025-05-31,2025-06-01,2025-08-22T11:52:57.646703
2025,IFSC World Cup Denver 2025,Speed,Women,Qualification,Qualification,1.0,Emma HUNT,USA,6.36,,2025-05-31,2025-06-01,2025-08-22T11:52:58.407862
2025,IFSC World Cup Denver 2025,Speed,Women,Qualification,Qualification,2.0,Natalia KALUCKA,POL,6.44,,2025-05-31,2025-06-01,2025-08-22T11:52:58.407862
2025,IFSC World Cup Denver 2025,Speed,Women,Qualification,Qualification,3.0,Lijuan DENG,CHN,6.50,,2025-05-31,2025-06-01,2025-08-22T11:52:58.407862
2025,IFSC World Cup Denver 2025,Speed,Women,Qualification,Qualification,4.0,Yafei ZHOU,CHN,6.56,,2025-05-31,2025-06-01,2025-08-22T11:52:58.407862
2025,IFSC World Cup Denver 2025,Speed,Women,Qualification,Qualification,5.0,Yumei QIN,CHN,6.74,,2025-05-31,2025-06-01,2025-08-22T11:52:58.407862
2025,IFSC World Cup Denver 2025,Speed,Women,Qualification,Qualification,6.0,Shaoqin ZHANG,CHN,6.79,,2025-05-31,2025-06-01,2025-08-22T11:52:58.407862
2025,IFSC World Cup Denver 2025,Speed,Women,Qualification,Qualification,7.0,Shixue MENG,CHN,6.95,,2025-05-31,2025-06-01,2025-08-22T11:52:58.408871
2025,IFSC World Cup Denver 2025,Speed,Women,Qualification,Qualification,8.0,Piper KELLY,USA,7.02,,2025-05-31,2025-06-01,2025-08-22T11:52:58.408871
2025,IFSC World Cup Denver 2025,Speed,Women,Qualification,Qualification,9.0,Giulia RANDI,ITA,7.24,,2025-05-31,2025-06-01,2025-08-22T11:52:58.408871
2025,IFSC World Cup Denver 2025,Speed,Women,Qualification,Qualification,10.0,Beatrice COLLI,ITA,7.28,,2025-05-31,2025-06-01,2025-08-22T11:52:58.408871
2025,IFSC World Cup Denver 2025,Speed,Women,Qualification,Qualification,11.0,Tamara ULZHABAYEVA,KAZ,7.330,,2025-05-31,2025-06-01,2025-08-22T11:52:58.408871
2025,IFSC World Cup Denver 2025,Speed,Women,Qualification,Qualification,12.0,Leslie Adriana ROMERO PÉREZ,ESP,7.338,,2025-05-31,2025-06-01,2025-08-22T11:52:58.408871
2025,IFSC World Cup Denver 2025,Speed,Women,Qualification,Qualification,13.0,Andrea ROJAS,ECU,7.35,,2025-05-31,2025-06-01,2025-08-22T11:52:58.408871
2025,IFSC World Cup Denver 2025,Speed,Women,Qualification,Qualification,14.0,Mi YANG,CHN,7.42,,2025-05-31,2025-06-01,2025-08-22T11:52:58.408871
2025,IFSC World Cup Denver 2025,Speed,Women,Qualification,Qualification,15.0,Isis ROTHFORK,USA,7.49,,2025-05-31,2025-06-01,2025-08-22T11:52:58.408871
2025,IFSC World Cup Denver 2025,Speed,Women,Qualification,Qualification,16.0,Patrycja CHUDZIAK,POL,7.67,,2025-05-31,2025-06-01,2025-08-22T11:52:58.408871
2025,IFSC World Cup Denver 2025,Speed,Women,Qualification,Qualification,17.0,Madi WALSH,USA,7.79,,2025-05-31,2025-06-01,2025-08-22T11:52:58.408871
2025,IFSC World Cup Denver 2025,Speed,Women,Qualification,Qualification,18.0,Valeria MACIAS FERREIRA,MEX,7.82,,2025-05-31,2025-06-01,2025-08-22T11:52:58.408871
2025,IFSC World Cup Denver 2025,Speed,Women,Qualification,Qualification,19.0,Sophia CURCIO,USA,7.93,,2025-05-31,2025-06-01,2025-08-22T11:52:58.408871
2025,IFSC World Cup Denver 2025,Speed,Women,Qualification,Qualification,20.0,Daria TKACHOVA,UKR,7.99,,2025-05-31,2025-06-01,2025-08-22T11:52:58.408871
2025,IFSC World Cup Denver 2025,Speed,Women,Qualification,Qualification,21.0,Anna BALARSHINA,KAZ,8.09,,2025-05-31,2025-06-01,2025-08-22T11:52:58.408871
2025,IFSC World Cup Denver 2025,Speed,Women,Qualification,Qualification,22.0,Micaela PATAJO,USA,8.32,,2025-05-31,2025-06-01,2025-08-22T11:52:58.408871
2025,IFSC World Cup Denver 2025,Speed,Women,Qualification,Qualification,23.0,Liberty RUNNELS,USA,8.37,,2025-05-31,2025-06-01,2025-08-22T11:52:58.408871
2025,IFSC World Cup Denver 2025,Speed,Women,Qualification,Qualification,24.0,Lily NGUYEN,USA,8.39,,2025-05-31,2025-06-01,2025-08-22T11:52:58.408871
2025,IFSC World Cup Denver 2025,Speed,Women,Qualification,Qualification,25.0,Agnese FIORIO,ITA,8.96,,2025-05-31,2025-06-01,2025-08-22T11:52:58.408871
2025,IFSC World Cup Denver 2025,Speed,Women,Qualification,Qualification,26.0,Emiko TAKEUCHI,USA,9.46,,2025-05-31,2025-06-01,2025-08-22T11:52:58.408871
2025,IFSC World Cup Denver 2025,Speed,Women,Qualification,Qualification,27.0,Aleya MORIN,CAN,9.58,,2025-05-31,2025-06-01,2025-08-22T11:52:58.408871
2025,IFSC World Cup Denver 2025,Speed,Women,Final,Final,1.0,Emma HUNT,USA,- (6.36),,2025-05-31,2025-06-01,2025-08-22T11:52:59.164080
2025,IFSC World Cup Denver 2025,Speed,Women,Final,Final,2.0,Natalia KALUCKA,POL,- (6.44),,2025-05-31,2025-06-01,2025-08-22T11:52:59.164080
2025,IFSC World Cup Denver 2025,Speed,Women,Final,Final,3.0,Lijuan DENG,CHN,- (6.50),,2025-05-31,2025-06-01,2025-08-22T11:52:59.164080
2025,IFSC World Cup Denver 2025,Speed,Women,Final,Final,4.0,Yafei ZHOU,CHN,- (6.56),,2025-05-31,2025-06-01,2025-08-22T11:52:59.164080
2025,IFSC World Cup Denver 2025,Speed,Women,Final,Final,5.0,Yumei QIN,CHN,- (6.73),,2025-05-31,2025-06-01,2025-08-22T11:52:59.164080
2025,IFSC World Cup Denver 2025,Speed,Women,Final,Final,6.0,Shaoqin ZHANG,CHN,- (6.79),,2025-05-31,2025-06-01,2025-08-22T11:52:59.164080
2025,IFSC World Cup Denver 2025,Speed,Women,Final,Final,7.0,Shixue MENG,CHN,- (6.85),,2025-05-31,2025-06-01,2025-08-22T11:52:59.164080
2025,IFSC World Cup Denver 2025,Speed,Women,Final,Final,8.0,Giulia RANDI,ITA,- (7.16),,2025-05-31,2025-06-01,2025-08-22T11:52:59.164080
2025,IFSC World Cup Denver 2025,Speed,Women,Final,Final,9.0,Piper KELLY,USA,7.23 (7.02),,2025-05-31,2025-06-01,2025-08-22T11:52:59.164080
2025,IFSC World Cup Denver 2025,Speed,Women,Final,Final,10.0,Tamara ULZHABAYEVA,KAZ,7.22,,2025-05-31,2025-06-01,2025-08-22T11:52:59.164080
2025,IFSC World Cup Denver 2025,Speed,Women,Final,Final,11.0,Beatrice COLLI,ITA,7.23,,2025-05-31,2025-06-01,2025-08-22T11:52:59.164080
2025,IFSC World Cup Denver 2025,Speed,Women,Final,Final,12.0,Patrycja CHUDZIAK,POL,7.23,,2025-05-31,2025-06-01,2025-08-22T11:52:59.164080
2025,IFSC World Cup Denver 2025,Speed,Women,Final,Final,13.0,Leslie Adriana ROMERO PÉREZ,ESP,7.29,,2025-05-31,2025-06-01,2025-08-22T11:52:59.164080
2025,IFSC World Cup Denver 2025,Speed,Women,Final,Final,14.0,Andrea ROJAS,ECU,7.83 (7.35),,2025-05-31,2025-06-01,2025-08-22T11:52:59.164080
2025,IFSC World Cup Denver 2025,Speed,Women,Final,Final,15.0,Mi YANG,CHN,10.78 (7.42),,2025-05-31,2025-06-01,2025-08-22T11:52:59.164080
2025,IFSC World Cup Denver 2025,Speed,Women,Final,Final,16.0,Isis ROTHFORK,USA,9.41 (7.49),,2025-05-31,2025-06-01,2025-08-22T11:52:59.164080
2025,IFSC World Cup Prague 2025,Boulder,Men,Qualification,Qualification,1.0,Dohyun LEE,KOR,109.5,,2025-06-06,2025-06-08,2025-08-22T11:53:00.332536
2025,IFSC World Cup Prague 2025,Boulder,Men,Qualification,Qualification,1.0,Daiki SANO,JPN,109.0,,2025-06-06,2025-06-08,2025-08-22T11:53:00.332536
2025,IFSC World Cup Prague 2025,Boulder,Men,Qualification,Qualification,3.0,Mejdi SCHALCK,FRA,108.5,,2025-06-06,2025-06-08,2025-08-22T11:53:00.332536
2025,IFSC World Cup Prague 2025,Boulder,Men,Qualification,Qualification,3.0,Samuel RICHARD,FRA,93.6,,2025-06-06,2025-06-08,2025-08-22T11:53:00.332536
2025,IFSC World Cup Prague 2025,Boulder,Men,Qualification,Qualification,5.0,Jack MACDOUGALL,GBR,79.5,,2025-06-06,2025-06-08,2025-08-22T11:53:00.332536
2025,IFSC World Cup Prague 2025,Boulder,Men,Qualification,Qualification,5.0,Yufei PAN,CHN,106.8,,2025-06-06,2025-06-08,2025-08-22T11:53:00.332536
2025,IFSC World Cup Prague 2025,Boulder,Men,Qualification,Qualification,7.0,Sorato ANRAKU,JPN,99.9,,2025-06-06,2025-06-08,2025-08-22T11:53:00.332536
2025,IFSC World Cup Prague 2025,Boulder,Men,Qualification,Qualification,7.0,Adam ONDRA,CZE,79.3,,2025-06-06,2025-06-08,2025-08-22T11:53:00.332536
2025,IFSC World Cup Prague 2025,Boulder,Men,Qualification,Qualification,9.0,Jan-Luca POSCH,AUT,78.1,,2025-06-06,2025-06-08,2025-08-22T11:53:00.332536
2025,IFSC World Cup Prague 2025,Boulder,Men,Qualification,Qualification,9.0,Adrien LEMAIRE,FRA,99.6,,2025-06-06,2025-06-08,2025-08-22T11:53:00.332536
2025,IFSC World Cup Prague 2025,Boulder,Men,Qualification,Qualification,9.0,Nicolai UZNIK,AUT,78.1,,2025-06-06,2025-06-08,2025-08-22T11:53:00.332536
2025,IFSC World Cup Prague 2025,Boulder,Men,Qualification,Qualification,12.0,Anze PEHARC,SLO,94.1,,2025-06-06,2025-06-08,2025-08-22T11:53:00.332536
2025,IFSC World Cup Prague 2025,Boulder,Men,Qualification,Qualification,12.0,Max BERTONE,FRA,94.1,,2025-06-06,2025-06-08,2025-08-22T11:53:00.332536
2025,IFSC World Cup Prague 2025,Boulder,Men,Qualification,Qualification,14.0,Sohta AMAGASA,JPN,77.9,,2025-06-06,2025-06-08,2025-08-22T11:53:00.332536
2025,IFSC World Cup Prague 2025,Boulder,Men,Qualification,Qualification,15.0,Hannes VAN DUYSEN,BEL,93.8,,2025-06-06,2025-06-08,2025-08-22T11:53:00.332536
2025,IFSC World Cup Prague 2025,Boulder,Men,Qualification,Qualification,15.0,Julien CLÉMENCE,SUI,69.6,,2025-06-06,2025-06-08,2025-08-22T11:53:00.332536
2025,IFSC World Cup Prague 2025,Boulder,Men,Qualification,Qualification,15.0,Lucas TRANDAFIR,GER,93.8,,2025-06-06,2025-06-08,2025-08-22T11:53:00.332536
2025,IFSC World Cup Prague 2025,Boulder,Men,Qualification,Qualification,18.0,Nicolas COLLIN,BEL,69.3,,2025-06-06,2025-06-08,2025-08-22T11:53:00.332536
2025,IFSC World Cup Prague 2025,Boulder,Men,Qualification,Qualification,19.0,Maximillian MILNE,GBR,69.1,,2025-06-06,2025-06-08,2025-08-22T11:53:00.332536
2025,IFSC World Cup Prague 2025,Boulder,Men,Qualification,Qualification,19.0,Toby ROBERTS,GBR,84.5,,2025-06-06,2025-06-08,2025-08-22T11:53:00.332536
2025,IFSC World Cup Prague 2025,Boulder,Men,Qualification,Qualification,19.0,Antoine GIRARD,FRA,69.1,,2025-06-06,2025-06-08,2025-08-22T11:53:00.332536
2025,IFSC World Cup Prague 2025,Boulder,Men,Qualification,Qualification,19.0,Kento YAMAGUCHI,JPN,84.5,,2025-06-06,2025-06-08,2025-08-22T11:53:00.332536
2025,IFSC World Cup Prague 2025,Boulder,Men,Qualification,Qualification,23.0,Thomas LEMAGNER,FRA,68.9,,2025-06-06,2025-06-08,2025-08-22T11:53:00.332536
2025,IFSC World Cup Prague 2025,Boulder,Men,Qualification,Qualification,23.0,Elias ARRIAGADA KRÜGER,GER,68.9,,2025-06-06,2025-06-08,2025-08-22T11:53:00.332536
2025,IFSC World Cup Prague 2025,Boulder,Men,Qualification,Qualification,23.0,Hamish MCARTHUR,GBR,84.4,,2025-06-06,2025-06-08,2025-08-22T11:53:00.332536
2025,IFSC World Cup Prague 2025,Boulder,Men,Qualification,Qualification,23.0,Lasse VON FREIER,GER,68.9,,2025-06-06,2025-06-08,2025-08-22T11:53:00.332536
2025,IFSC World Cup Prague 2025,Boulder,Men,Qualification,Qualification,23.0,Matteo REUSA,ITA,84.4,,2025-06-06,2025-06-08,2025-08-22T11:53:00.332536
2025,IFSC World Cup Prague 2025,Boulder,Men,Qualification,Qualification,28.0,Ziqi XU,CHN,83.9,,2025-06-06,2025-06-08,2025-08-22T11:53:00.332536
2025,IFSC World Cup Prague 2025,Boulder,Men,Qualification,Qualification,29.0,Julian WIMMER,AUT,68.8,,2025-06-06,2025-06-08,2025-08-22T11:53:00.332536
2025,IFSC World Cup Prague 2025,Boulder,Men,Qualification,Qualification,29.0,Timotej ROMŠAK,SLO,79.1,,2025-06-06,2025-06-08,2025-08-22T11:53:00.332536
2025,IFSC World Cup Prague 2025,Boulder,Men,Qualification,Qualification,31.0,Dayan AKHTAR,GBR,68.4,,2025-06-06,2025-06-08,2025-08-22T11:53:00.332536
2025,IFSC World Cup Prague 2025,Boulder,Men,Qualification,Qualification,31.0,Yejun CHON,KOR,69.6,,2025-06-06,2025-06-08,2025-08-22T11:53:00.332536
2025,IFSC World Cup Prague 2025,Boulder,Men,Qualification,Qualification,33.0,Guillermo PEINADO FRANGANILLO,ESP,69.4,,2025-06-06,2025-06-08,2025-08-22T11:53:00.332536
2025,IFSC World Cup Prague 2025,Boulder,Men,Qualification,Qualification,33.0,Tim WÜRTHNER,GER,60.4,,2025-06-06,2025-06-08,2025-08-22T11:53:00.332536
2025,IFSC World Cup Prague 2025,Boulder,Men,Qualification,Qualification,35.0,Nikolay RUSEV,BUL,69.3,,2025-06-06,2025-06-08,2025-08-22T11:53:00.332536
2025,IFSC World Cup Prague 2025,Boulder,Men,Qualification,Qualification,35.0,Yusuke SUGIMOTO,JPN,59.3,,2025-06-06,2025-06-08,2025-08-22T11:53:00.332536
2025,IFSC World Cup Prague 2025,Boulder,Men,Qualification,Qualification,37.0,Maxim PARE,AUS,69.1,,2025-06-06,2025-06-08,2025-08-22T11:53:00.332536
2025,IFSC World Cup Prague 2025,Boulder,Men,Qualification,Qualification,37.0,Paul BRAND,NED,54.2,,2025-06-06,2025-06-08,2025-08-22T11:53:00.332536
2025,IFSC World Cup Prague 2025,Boulder,Men,Qualification,Qualification,39.0,Oren PRIHED,ISR,69.0,,2025-06-06,2025-06-08,2025-08-22T11:53:00.332536
2025,IFSC World Cup Prague 2025,Boulder,Men,Qualification,Qualification,39.0,Vail EVERETT,USA,54.0,,2025-06-06,2025-06-08,2025-08-22T11:53:00.332536
2025,IFSC World Cup Prague 2025,Boulder,Men,Qualification,Qualification,41.0,Tomoa NARASAKI,JPN,64.2,,2025-06-06,2025-06-08,2025-08-22T11:53:00.332536
2025,IFSC World Cup Prague 2025,Boulder,Men,Qualification,Qualification,41.0,Lukas MOKROLUSKY,CZE,53.9,,2025-06-06,2025-06-08,2025-08-22T11:53:00.332536
2025,IFSC World Cup Prague 2025,Boulder,Men,Qualification,Qualification,43.0,Nicolò SARTIRANA,ITA,63.8,,2025-06-06,2025-06-08,2025-08-22T11:53:00.332536
2025,IFSC World Cup Prague 2025,Boulder,Men,Qualification,Qualification,43.0,Ardch INTRACHUPONGSE,THA,44.7,,2025-06-06,2025-06-08,2025-08-22T11:53:00.332536
2025,IFSC World Cup Prague 2025,Boulder,Men,Qualification,Qualification,45.0,Oscar BAUDRAND,CAN,59.6,,2025-06-06,2025-06-08,2025-08-22T11:53:00.332536
